row_id,raceId,driverId,constructorId,circuitId,year,round,race_name,circuit_name,constructor_name,date,stop_number,pit_lap,stop_duration_ms,pit_lap_time_ms,grid,current_position,positionOrder,driver_points_before,constructor_points_before,lap_time_delta,recent_pace_delta,laps_since_last_pit,race_total_laps,laps_remaining,race_progress,approx_gap_ahead,approx_gap_behind,pressure_index,position_change_from_grid,safety_car_likely,strategy
7405,1118,4,117,18,2023,20,São Paulo Grand Prix,Autódromo José Carlos Pace,Aston Martin,2023-11-05,2,2,1408154,141143,4,4,3,183.0,236.0,13842.0,0.0,1.0,71,69,0.028169014084507043,1.684,2.446,0.6627697678381294,0,0,Undercut
7443,1118,842,214,18,2023,20,São Paulo Grand Prix,Autódromo José Carlos Pace,Alpine F1 Team,2023-11-05,4,46,23583,80564,15,9,7,56.0,101.0,5349.0,1544.6666666666715,20.0,71,25,0.647887323943662,1.576,13.296,0.4581483940258666,6,0,Standard
7459,1118,857,1,18,2023,20,São Paulo Grand Prix,Autódromo José Carlos Pace,McLaren,2023-11-05,1,1,1584007,137108,10,10,14,87.0,256.0,0.0,0.0,1.0,71,70,0.014084507042253521,1.199,2.861,0.7137524190730193,0,0,Undercut
7463,1118,858,3,18,2023,20,São Paulo Grand Prix,Autódromo José Carlos Pace,Williams,2023-11-05,1,1,27472,147935,19,15,11,1.0,28.0,0.0,0.0,1.0,71,70,0.014084507042253521,1.062,1.481,0.8880293333114404,4,0,Undercut
7465,1118,858,3,18,2023,20,São Paulo Grand Prix,Autódromo José Carlos Pace,Williams,2023-11-05,3,17,24367,82426,19,12,11,1.0,28.0,5628.0,842.6666666666715,15.0,71,54,0.23943661971830985,5.962,0.99,0.6461494487663828,7,0,Standard
7472,1119,807,210,80,2023,21,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,Haas F1 Team,2023-11-19,2,26,25453,123608,13,15,19,9.0,12.0,24973.0,613.0,14.0,50,24,0.52,3.593,7.038,0.3421316783597095,-2,1,Emergency
7497,1119,858,3,80,2023,21,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,Williams,2023-11-19,1,15,21367,106786,6,14,16,1.0,28.0,7429.0,1047.6666666666715,15.0,50,35,0.3,0.311,5.333,0.9206795540124176,-8,0,Undercut
7498,1120,1,131,24,2023,22,Abu Dhabi Grand Prix,Yas Marina Circuit,Mercedes,2023-11-26,1,15,22195,93651,11,7,9,232.0,392.0,3017.0,978.3333333333285,15.0,58,43,0.25862068965517243,0.643,0.969,1.1165147429713203,4,0,Undercut
7501,1120,4,117,24,2023,22,Abu Dhabi Grand Prix,Yas Marina Circuit,Aston Martin,2023-11-26,2,36,21841,92048,7,4,7,200.0,273.0,2241.0,252.66666666667152,24.0,58,22,0.6206896551724138,2.763,1.688,0.6377692254153855,3,0,Standard
7520,1120,844,6,24,2023,22,Abu Dhabi Grand Prix,Yas Marina Circuit,Ferrari,2023-11-26,1,17,21919,92468,2,1,2,188.0,388.0,2095.0,260.3333333333285,17.0,58,41,0.29310344827586204,,7.047,,1,0,Standard
7537,1121,4,117,3,2024,1,Bahrain Grand Prix,Bahrain International Circuit,Aston Martin,2024-03-02,1,15,24786,101101,6,2,9,0.0,0.0,3325.0,804.6666666666715,15.0,57,42,0.2631578947368421,28.9,2.928,0.2880273007785626,4,0,Standard
7568,1121,848,3,3,2024,1,Bahrain Grand Prix,Bahrain International Circuit,Williams,2024-03-02,2,36,24610,100333,13,10,15,0.0,0.0,2941.0,562.3333333333285,21.0,57,21,0.631578947368421,14.704,0.41,0.7728979019665225,3,0,Standard
7580,1122,807,210,77,2024,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Haas F1 Team,2024-03-09,1,33,21035,96601,15,10,10,0.0,0.0,2602.0,163.66666666667152,33.0,50,17,0.66,13.782,6.479,0.20135755934050964,5,0,Overcut
7584,1122,822,15,77,2024,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,Sauber,2024-03-09,2,35,23281,97864,16,18,17,0.0,0.0,3007.0,705.0,28.0,50,15,0.7,4.777,,,-2,0,Standard
7589,1122,846,1,77,2024,2,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,McLaren,2024-03-09,1,37,22211,96675,6,4,8,8.0,12.0,3366.0,205.33333333332848,37.0,50,13,0.74,10.46,0.625,0.7026446502886294,2,0,Standard
7608,1123,825,210,1,2024,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Haas F1 Team,2024-03-24,1,7,18301,97945,14,15,10,0.0,1.0,14416.0,285.6666666666715,7.0,58,51,0.1206896551724138,4.841,4.887,0.34106936704731905,-1,0,Standard
7610,1123,832,6,1,2024,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Ferrari,2024-03-24,1,16,17599,96310,2,1,1,15.0,49.0,14595.0,722.3333333333285,16.0,58,42,0.27586206896551724,,4.549,,1,0,Standard
7624,1123,847,131,1,2024,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Mercedes,2024-03-24,2,45,17964,96343,7,6,17,18.0,26.0,14246.0,58.0,37.0,58,13,0.7758620689655172,12.297,2.125,0.3952049334436339,1,0,Overcut
7626,1123,848,3,1,2024,3,Australian Grand Prix,Albert Park Grand Prix Circuit,Williams,2024-03-24,2,27,17745,97440,12,15,11,0.0,0.0,14833.0,962.6666666666715,21.0,58,31,0.46551724137931033,2.017,9.853,0.42359550983873107,-3,0,Standard
7637,1124,4,117,22,2024,4,Japanese Grand Prix,Suzuka Circuit,Aston Martin,2024-04-07,2,13,22998,100816,5,5,6,16.0,25.0,3363.0,1369.6666666666715,12.0,53,40,0.24528301886792453,0.213,2.881,1.0820678584424126,0,0,Undercut
7643,1124,815,9,22,2024,4,Japanese Grand Prix,Suzuka Circuit,Red Bull,2024-04-07,2,15,22990,100906,2,2,2,46.0,97.0,4338.0,1694.0,14.0,53,38,0.2830188679245283,8.176,3.78,0.31818496861012724,0,0,Standard
7650,1124,830,9,22,2024,4,Japanese Grand Prix,Suzuka Circuit,Red Bull,2024-04-07,1,1,1575603,130735,1,1,1,51.0,97.0,0.0,0.0,1.0,53,52,0.018867924528301886,,2.032,,0,0,Standard
7668,1124,846,1,22,2024,4,Japanese Grand Prix,Suzuka Circuit,McLaren,2024-04-07,1,1,1580116,134751,3,3,5,27.0,55.0,0.0,0.0,1.0,53,52,0.018867924528301886,1.984,2.862,0.5940538386672646,0,0,Undercut
7676,1124,852,215,22,2024,4,Japanese Grand Prix,Suzuka Circuit,RB F1 Team,2024-04-07,3,22,23486,101916,10,14,10,6.0,6.0,4746.0,2270.0,15.0,53,31,0.41509433962264153,0.067,1.036,1.4283662583340546,-4,0,Undercut
7683,1124,858,3,22,2024,4,Japanese Grand Prix,Suzuka Circuit,Williams,2024-04-07,1,1,1585267,188456,19,17,17,0.0,0.0,0.0,0.0,1.0,53,52,0.018867924528301886,3.284,6.662,0.3639409300655788,2,0,Standard
7708,1125,840,117,17,2024,5,Chinese Grand Prix,Shanghai International Circuit,Aston Martin,2024-04-21,4,35,34777,105678,11,17,15,9.0,33.0,4397.0,937.3333333333285,9.0,56,21,0.625,2.832,,,-6,0,Standard
7712,1125,844,6,17,2024,5,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2024-04-21,1,21,22360,111969,6,4,4,59.0,120.0,10157.0,233.66666666667152,21.0,56,35,0.375,1.938,15.745,0.4000869162045263,2,1,Standard
7732,1126,815,9,79,2024,6,Miami Grand Prix,Miami International Autodrome,Red Bull,2024-05-05,2,28,22396,107036,4,6,4,85.0,195.0,14875.0,317.6666666666715,11.0,57,29,0.49122807017543857,9.747,3.766,0.30286877822153063,-2,1,Standard
7738,1126,825,210,79,2024,6,Miami Grand Prix,Miami International Autodrome,Haas F1 Team,2024-05-05,3,31,30732,100373,18,19,19,1.0,5.0,7225.0,38403.66666666666,3.0,57,26,0.543859649122807,20.479,,,-1,0,Standard
7744,1126,842,214,79,2024,6,Miami Grand Prix,Miami International Autodrome,Alpine F1 Team,2024-05-05,1,12,22466,99216,12,14,12,0.0,0.0,5427.0,686.6666666666715,12.0,57,45,0.21052631578947367,0.073,4.196,1.124422184388737,-2,0,Undercut
7751,1126,855,15,79,2024,6,Miami Grand Prix,Miami International Autodrome,Sauber,2024-05-05,1,28,23017,113108,19,10,14,0.0,0.0,19623.0,112.66666666667152,28.0,57,29,0.49122807017543857,0.571,1.99,0.9709853979635067,9,1,Standard
7762,1127,822,15,21,2024,7,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Sauber,2024-05-19,1,8,30240,87265,16,19,18,0.0,0.0,4850.0,177.33333333332848,8.0,63,55,0.12698412698412698,2.18,26.215,0.351209851208118,-3,0,Standard
7765,1127,832,6,21,2024,7,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Ferrari,2024-05-19,1,27,30508,86350,4,1,5,83.0,187.0,5384.0,643.6666666666715,27.0,63,36,0.42857142857142855,,7.61,,3,0,Standard
7773,1127,847,131,21,2024,7,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Mercedes,2024-05-19,2,52,29605,86242,6,7,7,37.0,64.0,5573.0,595.6666666666715,31.0,63,11,0.8253968253968254,0.965,23.964,0.5489635354809144,-1,0,Overcut
7782,1128,1,131,6,2024,8,Monaco Grand Prix,Circuit de Monaco,Mercedes,2024-05-26,1,1,2375369,2483804,7,7,7,35.0,79.0,0.0,0.0,1.0,78,77,0.01282051282051282,4.86,4.805,0.3429137527081808,0,0,Standard
7783,1128,1,131,6,2024,8,Monaco Grand Prix,Circuit de Monaco,Mercedes,2024-05-26,51,2,24232,152812,7,7,7,35.0,79.0,-2330992.0,0.0,1.0,78,76,0.02564102564102564,0.229,0.27,1.6010712249252,0,0,Undercut
7784,1128,4,117,6,2024,8,Monaco Grand Prix,Circuit de Monaco,Aston Martin,2024-05-26,1,1,2389467,2513184,14,13,11,33.0,44.0,0.0,0.0,1.0,78,77,0.01282051282051282,5.577,3.674,0.36599451323770704,1,0,Standard
7787,1128,822,15,6,2024,8,Monaco Grand Prix,Circuit de Monaco,Sauber,2024-05-26,15,2,24239,116358,17,15,13,0.0,0.0,-2405390.0,0.0,1.0,78,76,0.02564102564102564,0.013,0.278,1.7696394446530008,2,0,Undercut
7802,1128,857,1,6,2024,8,Monaco Grand Prix,Circuit de Monaco,McLaren,2024-05-26,1,1,2357645,2458744,2,2,2,53.0,154.0,0.0,0.0,1.0,78,77,0.01282051282051282,2.414,3.977,0.4938357922718671,0,0,Standard
7816,1129,817,215,7,2024,9,Canadian Grand Prix,Circuit Gilles Villeneuve,RB F1 Team,2024-06-09,2,43,23860,101557,5,13,8,5.0,24.0,15809.0,205.0,17.0,70,27,0.6142857142857143,0.704,2.048,0.9149384495952091,-8,0,Standard
7820,1129,825,210,7,2024,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Haas F1 Team,2024-06-09,3,41,24833,102982,14,17,12,1.0,7.0,16751.0,708.0,16.0,70,29,0.5857142857142857,9.645,11.721,0.17255098944138741,-3,0,Standard
7839,1129,848,3,7,2024,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Williams,2024-06-09,1,25,24753,125520,10,11,17,2.0,2.0,39678.0,720.6666666666715,25.0,70,45,0.35714285714285715,4.915,3.191,0.4076682453423822,-1,1,Emergency
7843,1129,855,15,7,2024,9,Canadian Grand Prix,Circuit Gilles Villeneuve,Sauber,2024-06-09,2,44,65564,145739,0,18,15,0.0,0.0,58729.0,199.66666666667152,20.0,70,26,0.6285714285714286,41.776,,,-18,0,Standard
7852,1130,807,210,4,2024,10,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Haas F1 Team,2024-06-23,2,38,22518,84542,13,10,11,6.0,7.0,4230.0,793.0,26.0,66,28,0.5757575757575758,2.729,4.288,0.45727582277192014,3,0,Standard
7864,1130,832,6,4,2024,10,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2024-06-23,1,15,22194,85427,6,6,6,108.0,252.0,5381.0,1430.3333333333285,15.0,66,51,0.22727272727272727,2.861,2.42,0.5513979198189725,0,0,Standard
7868,1130,840,117,4,2024,10,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Aston Martin,2024-06-23,1,17,21880,86896,14,9,14,17.0,58.0,5146.0,130.33333333332848,17.0,66,49,0.25757575757575757,1.487,3.022,0.6507233936709577,5,0,Standard
7873,1130,844,6,4,2024,10,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Ferrari,2024-06-23,2,47,21624,83761,5,3,5,138.0,252.0,4950.0,1177.6666666666715,23.0,66,19,0.7121212121212122,1.755,6.084,0.5041395911750208,2,0,Standard
7882,1130,852,215,4,2024,10,Spanish Grand Prix,Circuit de Barcelona-Catalunya,RB F1 Team,2024-06-23,3,44,22564,86386,17,18,19,19.0,28.0,6813.0,2648.0,17.0,66,22,0.6666666666666666,1.873,5.324,0.5061959886073154,-1,0,Standard
7899,1131,817,215,70,2024,11,Austrian Grand Prix,Red Bull Ring,RB F1 Team,2024-06-30,2,37,21093,75305,11,12,9,9.0,28.0,4273.0,958.0,27.0,71,34,0.5211267605633803,1.247,2.179,0.7596021566205572,-1,0,Standard
7905,1131,830,9,70,2024,11,Austrian Grand Prix,Red Bull Ring,Red Bull,2024-06-30,2,51,25841,73860,1,1,5,219.0,330.0,4409.0,1096.0,28.0,71,20,0.7183098591549296,,7.614,,0,0,Standard
7909,1131,839,214,70,2024,11,Austrian Grand Prix,Red Bull Ring,Alpine F1 Team,2024-06-30,1,19,22291,76146,10,9,12,3.0,8.0,5227.0,1345.6666666666715,19.0,71,52,0.2676056338028169,2.077,1.106,0.7998256833702615,1,0,Standard
7914,1131,842,214,70,2024,11,Austrian Grand Prix,Red Bull Ring,Alpine F1 Team,2024-06-30,2,42,22043,75358,13,10,10,5.0,8.0,4633.0,1128.3333333333285,22.0,71,29,0.5915492957746479,0.161,2.948,1.1146192492060873,3,0,Standard
7915,1131,844,6,70,2024,11,Austrian Grand Prix,Red Bull Ring,Ferrari,2024-06-30,1,1,31917,82085,6,18,11,148.0,270.0,0.0,0.0,1.0,71,70,0.014084507042253521,0.953,1.973,0.8483933486374815,-12,0,Undercut
7918,1131,844,6,70,2024,11,Austrian Grand Prix,Red Bull Ring,Ferrari,2024-06-30,4,51,20903,73925,6,13,11,148.0,270.0,4031.0,1073.3333333333285,18.0,71,20,0.7183098591549296,2.425,5.192,0.45346951093004395,-7,0,Standard
7927,1131,855,15,70,2024,11,Austrian Grand Prix,Red Bull Ring,Sauber,2024-06-30,1,28,23198,76494,20,19,17,0.0,0.0,4834.0,1951.6666666666715,28.0,71,43,0.39436619718309857,2.789,37.58,0.28984204501284105,1,0,Standard
7928,1131,855,15,70,2024,11,Austrian Grand Prix,Red Bull Ring,Sauber,2024-06-30,2,51,21594,75549,20,19,17,0.0,0.0,4836.0,1479.3333333333285,23.0,71,20,0.7183098591549296,16.007,41.141,0.08252917720984648,1,0,Standard
7935,1132,1,131,9,2024,12,British Grand Prix,Silverstone Circuit,Mercedes,2024-07-07,2,38,30038,97220,2,2,1,85.0,196.0,6125.0,10207.0,11.0,52,14,0.7307692307692307,1.156,5.49,0.6179050973239836,0,0,Standard
7940,1132,815,9,9,2024,12,British Grand Prix,Silverstone Circuit,Red Bull,2024-07-07,1,19,28391,101868,0,15,17,118.0,355.0,9757.0,2703.6666666666715,19.0,52,33,0.36538461538461536,0.214,5.047,0.9890944874703347,-15,0,Standard
7942,1132,815,9,9,2024,12,British Grand Prix,Silverstone Circuit,Red Bull,2024-07-07,3,37,29300,99697,0,16,17,118.0,355.0,7586.0,11363.666666666672,9.0,52,15,0.7115384615384616,18.636,14.091,0.11719153007235159,-16,0,Standard
7953,1132,832,6,9,2024,12,British Grand Prix,Silverstone Circuit,Ferrari,2024-07-07,2,39,29097,96802,7,2,5,135.0,291.0,4902.0,8616.666666666672,13.0,52,13,0.75,21.526,0.273,0.8299391001366387,5,0,Standard
7954,1132,832,6,9,2024,12,British Grand Prix,Silverstone Circuit,Ferrari,2024-07-07,3,50,28706,89434,7,5,5,135.0,291.0,19.0,54.0,11.0,52,2,0.9615384615384616,12.726,27.7,0.10769764241011615,2,0,Standard
7977,1132,858,3,9,2024,12,British Grand Prix,Silverstone Circuit,Williams,2024-07-07,1,27,32801,112246,12,11,11,0.0,2.0,19703.0,5738.6666666666715,27.0,52,25,0.5192307692307693,2.17,0.298,1.085873437902524,1,1,Emergency
7991,1133,825,210,11,2024,13,Hungarian Grand Prix,Hungaroring,Haas F1 Team,2024-07-21,1,6,21871,88066,15,13,15,5.0,27.0,2155.0,309.0,6.0,70,64,0.08571428571428572,0.079,1.125,1.3973722946082976,2,0,Undercut
8008,1133,847,131,11,2024,13,Hungarian Grand Prix,Hungaroring,Mercedes,2024-07-21,2,53,21328,85333,17,7,8,111.0,221.0,3122.0,535.6666666666715,20.0,70,17,0.7571428571428571,11.632,7.66,0.19463746897428286,10,0,Standard
8045,1134,847,131,13,2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,Mercedes,2024-07-28,1,10,22686,114652,6,7,20,116.0,241.0,4740.0,288.6666666666715,10.0,44,34,0.22727272727272727,2.789,2.401,0.5579530464275135,-1,0,Standard
8046,1134,848,3,13,2024,14,Belgian Grand Prix,Circuit de Spa-Francorchamps,Williams,2024-07-28,1,8,23606,115365,10,13,12,4.0,4.0,5165.0,685.3333333333285,8.0,44,36,0.18181818181818182,1.155,0.572,1.100169438491466,-3,0,Undercut
8055,1135,4,117,39,2024,15,Dutch Grand Prix,Circuit Park Zandvoort,Aston Martin,2024-08-25,1,31,21348,81976,7,9,10,49.0,73.0,5315.0,647.3333333333285,31.0,72,41,0.4305555555555556,3.049,1.036,0.7381336971800746,-2,0,Standard
8063,1135,832,6,39,2024,15,Dutch Grand Prix,Circuit Park Zandvoort,Ferrari,2024-08-25,1,30,20840,79673,10,3,5,162.0,345.0,3499.0,341.3333333333285,30.0,72,42,0.4166666666666667,3.109,2.096,0.5663656321316477,7,0,Standard
8084,1136,807,210,14,2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,Haas F1 Team,2024-09-01,2,32,36576,89903,10,17,17,22.0,27.0,4920.0,463.6666666666715,27.0,53,21,0.6037735849056604,0.525,1.685,1.0281771835027629,-7,0,Standard
8087,1136,817,215,14,2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,RB F1 Team,2024-09-01,1,11,30317,91962,12,14,13,12.0,34.0,6249.0,260.0,11.0,53,42,0.20754716981132076,1.282,1.372,0.8597972548561734,-2,0,Standard
8092,1136,832,6,14,2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,Ferrari,2024-09-01,1,19,24313,90388,5,2,4,172.0,370.0,5746.0,833.3333333333285,19.0,53,34,0.3584905660377358,1.381,0.703,1.0071906606494998,3,0,Standard
8108,1136,861,3,14,2024,16,Italian Grand Prix,Autodromo Nazionale di Monza,Williams,2024-09-01,1,16,25147,91193,18,12,12,0.0,4.0,5136.0,613.6666666666715,16.0,53,37,0.3018867924528302,3.706,3.257,0.4474018992842069,6,0,Standard
8120,1137,840,117,73,2024,17,Azerbaijan Grand Prix,Baku City Circuit,Aston Martin,2024-09-15,2,22,20214,115365,13,18,19,24.0,74.0,6222.0,1202.3333333333285,21.0,51,29,0.43137254901960786,5.413,8.753,0.2584658146504007,-5,0,Standard
8121,1137,842,214,73,2024,17,Azerbaijan Grand Prix,Baku City Circuit,Alpine F1 Team,2024-09-15,1,50,20257,145969,18,12,12,8.0,13.0,37951.0,263.0,50.0,51,1,0.9803921568627451,11.083,39.972,0.10716781578655796,6,1,Overcut
8122,1137,844,6,73,2024,17,Azerbaijan Grand Prix,Baku City Circuit,Ferrari,2024-09-15,1,16,20671,113844,1,1,2,217.0,407.0,6172.0,1422.0,16.0,51,35,0.3137254901960784,,4.187,,0,0,Standard
8124,1137,847,131,73,2024,17,Azerbaijan Grand Prix,Baku City Circuit,Mercedes,2024-09-15,1,12,19954,114565,5,6,3,128.0,292.0,5613.0,704.0,12.0,51,39,0.23529411764705882,4.056,0.286,0.9753897867984329,-1,0,Standard
8134,1138,815,9,15,2024,18,Singapore Grand Prix,Marina Bay Street Circuit,Red Bull,2024-09-22,1,28,28990,107385,13,10,10,143.0,456.0,9028.0,1487.0,28.0,62,34,0.45161290322580644,0.126,6.261,1.0258215439892386,3,0,Standard
8154,1139,4,117,69,2024,19,United States Grand Prix,Circuit of the Americas,Aston Martin,2024-10-20,1,26,24247,102193,7,11,13,62.0,86.0,955.0,515.0,26.0,56,30,0.4642857142857143,3.865,1.107,0.6801582938679905,-4,0,Standard
8174,1139,857,1,69,2024,19,United States Grand Prix,Circuit of the Americas,McLaren,2024-10-20,1,32,24107,101107,5,2,5,237.0,516.0,2091.0,997.3333333333285,32.0,56,24,0.5714285714285714,3.621,3.765,0.4262669645600301,3,0,Standard
8182,1140,822,15,32,2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Sauber,2024-10-27,1,49,22505,85822,15,13,14,0.0,0.0,2943.0,96.33333333332848,49.0,71,22,0.6901408450704225,0.491,9.226,0.7684807587293104,2,0,Overcut
8186,1140,839,214,32,2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Alpine F1 Team,2024-10-27,1,48,23245,88340,0,14,13,5.0,13.0,5402.0,182.0,48.0,71,23,0.676056338028169,5.111,5.953,0.3074621491947841,-14,0,Overcut
8189,1140,844,6,32,2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,Ferrari,2024-10-27,1,31,22860,85993,4,2,3,275.0,496.0,4731.0,1151.6666666666715,31.0,71,40,0.43661971830985913,12.133,13.876,0.14336643617543698,2,0,Standard
8191,1140,846,1,32,2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,McLaren,2024-10-27,1,30,22111,86051,3,3,2,297.0,544.0,4327.0,808.0,30.0,71,41,0.4225352112676056,10.454,3.662,0.30180595921821696,0,0,Standard
8194,1140,857,1,32,2024,20,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,McLaren,2024-10-27,1,39,21825,85068,17,7,8,247.0,544.0,2837.0,292.0,39.0,71,32,0.5492957746478874,1.161,4.743,0.6368737492066272,10,0,Overcut
8198,1141,1,131,18,2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Mercedes,2024-11-03,1,27,25205,100067,14,12,10,189.0,366.0,16094.0,734.0,27.0,69,42,0.391304347826087,2.397,6.31,0.43117629742506364,2,1,Emergency
8199,1141,1,131,18,2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Mercedes,2024-11-03,2,32,1425703,160982,14,11,10,189.0,366.0,77009.0,27144.0,5.0,69,37,0.463768115942029,2.827,5.987,0.40442422298397385,3,1,Emergency
8204,1141,807,210,18,2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Haas F1 Team,2024-11-03,3,29,28590,127542,17,18,20,31.0,46.0,43778.0,84750.0,2.0,69,40,0.42028985507246375,140.175,,,-1,1,Emergency
8223,1141,855,15,18,2024,21,São Paulo Grand Prix,Autódromo José Carlos Pace,Sauber,2024-11-03,3,31,1283154,160520,19,16,15,0.0,0.0,75467.0,45102.33333333333,3.0,69,38,0.4492753623188406,114.752,,,3,0,Standard
8245,1142,830,9,80,2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,Red Bull,2024-11-23,2,27,22254,103108,5,3,5,393.0,544.0,5584.0,507.6666666666715,16.0,50,23,0.54,1.886,0.629,0.9603738885506841,2,0,Standard
8246,1142,832,6,80,2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,Ferrari,2024-11-23,1,10,21048,106562,2,3,3,244.0,557.0,8168.0,1318.6666666666715,10.0,50,40,0.2,5.422,1.822,0.5100733415277612,-1,0,Standard
8248,1142,839,214,80,2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,Alpine F1 Team,2024-11-23,1,11,15790,105832,11,6,17,23.0,49.0,6465.0,1448.0,11.0,50,39,0.22,4.15,0.576,0.8286925237790154,5,0,Standard
8254,1142,844,6,80,2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,Ferrari,2024-11-23,1,9,21329,107546,4,7,4,307.0,557.0,9217.0,1837.3333333333285,9.0,50,41,0.18,0.731,0.593,1.2054471414692314,-3,0,Undercut
8270,1142,861,3,80,2024,22,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,Williams,2024-11-23,1,16,21170,106201,0,14,14,5.0,17.0,6997.0,3076.3333333333285,16.0,50,34,0.32,3.09,0.071,1.1782055935658697,-14,0,Standard
8273,1143,1,131,78,2024,23,Qatar Grand Prix,Losail International Circuit,Mercedes,2024-12-01,2,35,23412,177756,6,16,12,208.0,425.0,92529.0,17355.33333333333,1.0,57,22,0.6140350877192983,39.847,1.408,0.4397639941026179,-10,1,Emergency
8303,1143,844,6,78,2024,23,Qatar Grand Prix,Losail International Circuit,Ferrari,2024-12-01,1,35,28460,98515,5,3,2,319.0,584.0,13862.0,124.66666666667152,35.0,57,22,0.6140350877192983,16.002,26.3,0.09544664644064715,2,1,Overcut
8306,1143,846,1,78,2024,23,Qatar Grand Prix,Losail International Circuit,McLaren,2024-12-01,1,35,28024,93654,3,2,10,340.0,608.0,9117.0,187.0,35.0,57,22,0.6140350877192983,3.914,16.002,0.262316813310814,1,1,Overcut
8325,1143,857,1,78,2024,23,Qatar Grand Prix,Losail International Circuit,McLaren,2024-12-01,1,34,27818,89340,4,4,3,268.0,608.0,4630.0,310.3333333333285,34.0,57,23,0.5964912280701754,3.095,15.084,0.3063738328597816,0,0,Overcut
8330,1143,859,215,78,2024,23,Qatar Grand Prix,Losail International Circuit,RB F1 Team,2024-12-01,3,37,26790,115739,17,15,14,4.0,46.0,29545.0,36751.0,1.0,57,20,0.6491228070175439,13.509,81.432,0.08105394879126214,2,1,Emergency
8346,1144,844,6,24,2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,Ferrari,2024-12-08,1,20,21869,92189,19,4,3,341.0,619.0,2916.0,558.0,20.0,58,38,0.3448275862068966,3.406,2.553,0.5084155257926177,15,0,Standard
8347,1144,846,1,24,2024,24,Abu Dhabi Grand Prix,Yas Marina Circuit,McLaren,2024-12-08,1,26,21276,91567,1,1,1,349.0,640.0,2707.0,458.6666666666715,26.0,58,32,0.4482758620689655,,21.429,,0,0,Standard
